"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"lor[3,18]",0.580725507271064,1.22806794018151,-1.87771035097527,-0.184437621365006,0.551322104090919,1.34771538070837,3.0012777575386,1.0011432125117,3000
"lor[4,18]",-0.172668060889478,1.31758261788567,-2.70198651453072,-0.991590598290886,-0.166774214942747,0.641487298437739,2.40701367810345,1.00052598166982,3000
"lor[5,18]",-0.637452717134351,1.20357120675056,-3.08820944223308,-1.39330400004602,-0.615767968095797,0.146258028246369,1.72698842386509,1.00081013798212,3000
"lor[6,18]",-0.259840836831699,1.42846085772459,-3.13114378131846,-1.20974711975486,-0.265460083923122,0.669281030057195,2.61386002498751,1.00100217845955,3000
"lor[7,18]",-0.754489649277609,1.59661433082699,-3.90940763182115,-1.80547149982188,-0.755071797433904,0.288735976305157,2.32335078429335,1.00093593205182,3000
"lor[8,18]",-0.402470661728781,1.48759392711917,-3.36382698614414,-1.39248948646901,-0.383865594107635,0.593732713425503,2.53968829212049,1.00098550841964,3000
"lor[9,18]",-0.582733555427224,1.49174234713952,-3.48863602560971,-1.56660747450125,-0.5853105292278,0.39882741759206,2.3630410203508,1.0012661600508,2600
"lor[10,18]",-0.558433740506292,1.23774789250575,-3.02019283800442,-1.34097742981296,-0.560157926999984,0.230001730980496,1.86259816041361,1.00062381410809,3000
"lor[11,18]",-0.581063766549231,1.55725743723641,-3.77050210456546,-1.55210631455613,-0.568001659386154,0.370506737519361,2.51069875148281,1.00050127269237,3000
"lor[12,18]",-1.20995213339425,1.2755039277457,-3.67589593866839,-2.00456980326416,-1.20361182136282,-0.400387791740014,1.23065974962867,1.00073844608157,3000
"lor[13,18]",-1.42284040271837,1.73277324830849,-4.95095881906008,-2.58797168208042,-1.42662914201059,-0.278158658969778,1.96022531267375,1.00124946982513,2700
"lor[14,18]",1.28068291218152,3.04372927696858,-4.8528491042319,-0.632606590953198,1.23207095785373,3.23463382028376,7.27318742520375,1.0011369862252,3000
"lor[15,18]",-0.314890130548933,1.91919150877432,-3.87187640741502,-1.28697710267698,-0.339494487061264,0.719745562566017,3.26018836751807,1.00119622843028,2900
"lor[16,18]",-0.86366554060834,1.80802608647355,-4.51944580333806,-1.8378379439624,-0.869424748384253,0.0914208148757726,2.70480673179893,1.00101857769134,3000
"lor[17,18]",-0.235646253285771,1.48082170228927,-3.11885270178152,-1.14660584380242,-0.242106551481283,0.679955379048808,2.65591223481605,1.00065162421823,3000
"lor[1,19]",-1.21820515574461,1.09926182397768,-3.35266495886639,-1.90219120994374,-1.2341885645079,-0.5178794724398,0.935600464597961,1.00079570956789,3000
"lor[2,19]",-0.600699593091414,1.55649559123391,-3.54540088350024,-1.57466341746182,-0.628763448597561,0.354614008304663,2.47359823454189,1.00164265806087,1700
"lor[3,19]",1.12054899981658,1.21725408708768,-1.21687160565973,0.359676027657364,1.11681732731008,1.86599480656046,3.56302640701415,1.00070363596257,3000
"lor[4,19]",0.367155431656041,1.27894073944395,-2.06854739128989,-0.430983710527772,0.346347839900588,1.14718281116297,2.91088914207975,1.00087361008729,3000
"lor[5,19]",-0.097629224588832,1.20121857776204,-2.41992957845303,-0.817771876900703,-0.0874319744710031,0.649455110372229,2.22270175026483,1.0014466247759,2100
"lor[6,19]",0.27998265571382,1.44322422267336,-2.57444353029125,-0.639390107246684,0.281741750170803,1.16668101923301,3.048017497416,1.00165325953933,1700
"lor[7,19]",-0.21466615673209,1.61545947464943,-3.40631892316953,-1.24978484246955,-0.194045788756797,0.816583431120483,2.90645586373386,1.00063601166944,3000
"lor[8,19]",0.137352830816739,1.47262875938684,-2.73410001478138,-0.786707166033678,0.148775657170497,1.03037562439515,3.05170626493069,1.00099903058627,3000
"lor[9,19]",-0.0429100628817045,1.45960444544205,-2.93389621504146,-0.981263913426904,-0.0503249212080878,0.89103889822783,2.86154302821324,1.00205983522737,1300
"lor[10,19]",-0.0186102479607729,1.2313566995828,-2.5171650062294,-0.763287131196581,-0.0021325367778835,0.725100554824948,2.48248441055838,1.00117650006871,3000
"lor[11,19]",-0.0412402740037123,1.56986346837836,-3.09297496306024,-1.00839124434856,-0.0529335966073062,0.918166080014664,3.11040513977913,1.00061175230388,3000
"lor[12,19]",-0.670128640848734,1.24219150481127,-3.06614744965202,-1.43745136003342,-0.68858309919896,0.124227622504009,1.81041896418742,1.00077813197338,3000
"lor[13,19]",-0.883016910172852,1.74308061716702,-4.28866590261209,-2.02120210865674,-0.897677982790444,0.240970875916343,2.55113321421535,1.00090068548135,3000
"lor[14,19]",1.82050640472704,3.01908419846259,-4.15190997634827,-0.0351414722955598,1.73197772518862,3.71481726058508,7.91215906539132,1.00107343256685,3000
"lor[15,19]",0.224933361996586,1.88234287926021,-3.23753808360497,-0.699933308313429,0.235303983688065,1.1604226227538,3.78217158947379,1.00246807490033,1500
"lor[16,19]",-0.323842048062821,1.80543328649314,-4.08543180170934,-1.23446777193647,-0.341061724348228,0.592037876307603,3.26333558567084,1.00132056424223,2400
"lor[17,19]",0.304177239259748,1.42865027541327,-2.46259803039716,-0.607720095402818,0.305293421921901,1.20757254585593,3.15333153762202,1.00065060448822,3000
"lor[18,19]",0.539823492545519,1.45857072523639,-2.34487362567261,-0.402527937672582,0.544050047709539,1.43886044153579,3.48491568660354,1.00065648905985,3000
"lor[1,20]",-1.74341115802951,1.05406432000322,-3.88372056494226,-2.40239200236247,-1.75535895434646,-1.06954268450036,0.327838521191147,1.00194142290847,1400
"lor[2,20]",-1.12590559537632,1.54381584733942,-4.22025545457862,-2.046862046782,-1.10992333801741,-0.195916618970223,1.92709237176578,1.00191545751132,1400
"lor[3,20]",0.595342997531676,1.15918823717379,-1.74659792293462,-0.102497793406663,0.595910974890958,1.30566140899916,2.94289711436367,1.00061014247673,3000
"lor[4,20]",-0.158050570628866,1.13616352253074,-2.36789810442445,-0.823928575889733,-0.177181343787524,0.520931551977442,2.0915805964264,1.00217608424562,1200
"lor[5,20]",-0.62283522687374,1.15814677376331,-2.91484554822696,-1.34131291832668,-0.607729758585395,0.0873656906417506,1.67391336751613,1.00313640266358,1000
"lor[6,20]",-0.245223346571088,1.41818893150701,-3.07897863580147,-1.14444705303,-0.241284033311925,0.690970371382269,2.46432046566048,1.00254496106668,980
"lor[7,20]",-0.739872159016998,1.59723531112892,-3.9450727439894,-1.78152165127597,-0.748281419797684,0.317943592102079,2.37443086732904,1.00054295426746,3000
"lor[8,20]",-0.387853171468169,1.43781327970456,-3.24759693287547,-1.28160885269225,-0.37030462813443,0.54666359521307,2.38739065374824,1.0008546294232,3000
